file_index,rms,peak,p2p,kurtosis,skew,crest,std,band_0_100,band_200_260,band_440_500,band_670_730,band_900_950,band_970_1010,band_HF
221,0.07702369416543603,0.408,0.796,0.3219624132001546,-0.00033013657832888876,5.297071302739342,0.0769863685436662,0.0004621911159609828,6.38397229634973e-05,0.00010151122758076287,2.815283427798215e-05,9.236993049756982e-05,0.0020527308895174077,0.008370812883085768
222,0.07602763394350028,0.364,0.679,0.3787525414114188,-0.013967775473019087,4.787732842846561,0.0759900835864513,0.000458752313686081,7.875050122559134e-05,9.920262716067363e-05,2.473071696095332e-05,0.00010370217092799046,0.0020595889131336206,0.008040504369441941
223,0.07740210771869765,0.369,0.728,0.34209177024348225,-0.004966223100446778,4.767312039308913,0.0773580671906957,0.0004471493442122267,0.00014721824995378975,9.77705105945127e-05,2.4613171887120083e-05,9.800828005182044e-05,0.0020945951246821816,0.00838720843280468
224,0.07756348867470199,0.405,0.754,0.47343584665412886,0.013195322849000978,5.221528929588655,0.07754091329985661,0.0005007961534836482,5.038353586697151e-05,9.77943035697897e-05,3.4210807315495806e-05,8.102500179977659e-05,0.002024699244723508,0.008514301864763532
225,0.0770032787070825,0.374,0.743,0.447202651604071,-0.013107538257795603,4.856936045773123,0.07698179360874721,0.0005654541653329855,7.675726439815922e-05,0.00012666960489939334,3.071428043638916e-05,6.621647371326227e-05,0.0019785972608768907,0.00830334013842628
226,0.07633698995347046,0.386,0.733,0.4471539298962406,0.015299675732331125,5.056526334483732,0.0763151552089869,0.0005942333048914697,8.035098947517901e-05,0.00010345415685412178,2.6348665908401665e-05,0.0001134228427170621,0.0021230188127669444,0.00785582804450011
227,0.07642125683403637,0.457,0.845,0.5469289750901192,0.014747629489465744,5.980011569117273,0.07639013810918444,0.0005085868264233786,4.547912076549262e-05,9.69560578152334e-05,3.274611914862229e-05,6.678835447609737e-05,0.0018938834791785283,0.008268229888646533
228,0.07821621550028805,0.435,0.782,0.40368368534336563,-0.007929516634509219,5.561506616141974,0.07819087792379231,0.00046965186340924836,7.111993237677637e-05,9.028101163573975e-05,2.7843593979314177e-05,8.655644729080535e-05,0.002132919095923957,0.00861096416292781
229,0.0776202063611459,0.388,0.73,0.3791111272392751,0.025309352983044223,4.998698382605966,0.07758871592333584,0.00046556315936014254,0.00014140234862518842,0.00011267084405146387,2.6680406572929968e-05,8.873005313348218e-05,0.0020359211445921026,0.008429796940101054
230,0.07717074242436783,0.42,0.84,0.3713008615841109,0.026650007404279016,5.442477120214099,0.07715302673181239,0.0004995140445163246,4.806944051085131e-05,0.00013444873019831299,3.7745162225407944e-05,9.748374457055754e-05,0.0020429128189944933,0.008361005710867625
231,0.07785537630209377,0.444,0.8300000000000001,0.5050743337064105,0.01695731523376372,5.7028816901673185,0.07782723749792411,0.00041307638179382216,0.00012754900996152953,0.00012291055525263838,3.062891692939657e-05,9.618610157160465e-05,0.002012509422281647,0.008592600375373348
232,0.0761451459513548,0.403,0.7110000000000001,0.3286110755448455,0.009797629611827667,5.292523836675858,0.0761109060021734,0.0005096470337008521,9.225417355423128e-05,0.00012788300837319317,2.9010331497858445e-05,9.981457918537798e-05,0.002121350834617451,0.007969218249467022
233,0.07811579383257748,0.415,0.784,0.42558587856816343,0.013796722577398047,5.312626034168463,0.07808635380561539,0.000498577866574812,5.292794767129296e-05,0.00011828025734423914,2.884845261555862e-05,8.159890791413278e-05,0.002063146648932294,0.008638797476867318
234,0.07646615334526692,0.415,0.737,0.35054667928770566,0.0028537745472719356,5.4272378279671925,0.07644353036305476,0.0005276716477542968,5.15678534784782e-05,0.0001111665092908646,3.000498634005388e-05,0.0001011476184595452,0.0021854238604689354,0.00803534646036739
235,0.077847334070442,0.378,0.725,0.30035065706366915,0.013826116677970837,4.85565760868705,0.07782119996755746,0.0005527820333510556,0.00013066990271329025,0.00017493328574701565,3.166759177239282e-05,0.00010046382664832449,0.0019115520046777757,0.008460032985362638
236,0.07809616123978583,0.374,0.735,0.2668683879683287,-0.04306358568159307,4.788967780975615,0.07807434200224268,0.0005313593669457101,8.949512670447666e-05,0.00012021797248532925,3.286270648699002e-05,6.586085251838562e-05,0.0021588400636863955,0.008476626363797224
237,0.07853328688166249,0.332,0.659,0.3653585893301865,-0.018485021555004026,4.227506744955742,0.07850798225341203,0.0005903260281804317,8.549536536168749e-05,0.00010143755271797128,2.4913927831243544e-05,8.00751947592402e-05,0.0020754906431926187,0.00868943333836033
238,0.07740059716440338,0.522,0.878,0.5063321280777129,-0.0021355182041216734,6.744134013391362,0.07738626662201734,0.0005493169617962274,8.70605481228558e-05,0.00013444447989789446,2.3672518822085286e-05,8.400309041128657e-05,0.0020659293596945235,0.008319931665211017
239,0.0770826017349854,0.452,0.8300000000000001,0.44447058511821647,-0.014553599588714976,5.863839437440619,0.07705413826998973,0.0005380355040520671,5.418491285510779e-05,9.249125480365623e-05,3.4631562202012796e-05,6.749320952801066e-05,0.001998636294330792,0.008438720057727942
240,0.0778543530765541,0.415,0.749,0.39565238708172235,0.00459849518835831,5.330466230791237,0.0778242708058665,0.0005219848375033476,7.614508611293385e-05,0.0001040725658046989,3.0596700434131034e-05,7.597829330643465e-05,0.0020955751163820977,0.008459180132933713
241,0.07619507050676735,0.393,0.742,0.371201721911139,-0.010028938759595863,5.157813981679267,0.0761645793330435,0.0005277686984428357,8.428157222952226e-05,7.77377558293825e-05,2.748358317912712e-05,8.224809417821652e-05,0.0020520725849498276,0.008066902027024004
242,0.07689889872423401,0.447,0.796,0.30749474025222057,-0.03422241407165612,5.812827067877358,0.0768690770353883,0.000511528380612677,0.00012092651021455472,0.00012738589204450745,2.7662961312206305e-05,8.868676786389366e-05,0.0019098251165320516,0.008336350518831573
243,0.07566271754418999,0.381,0.755,0.48816477088484156,0.01744665504223731,5.035505098960337,0.07562072541757292,0.00047197870869812277,7.302618802959724e-05,0.00010706709261406435,2.0746105441268825e-05,8.706321720628713e-05,0.002128211745061501,0.007909767913891102
244,0.07709097519834116,0.396,0.779,0.47452227231467026,0.011662416730180777,5.136788047836037,0.0770758804201095,0.00044390685578789616,0.00010365664365419513,9.691944252332081e-05,3.409918828266803e-05,0.00011541339148750602,0.0020823986762219466,0.008314020937187768
245,0.07812214182271728,0.437,0.823,0.46552930585791463,0.04079065620665985,5.593804647421099,0.07810519464754627,0.00046566517190947524,0.0001700417850605091,0.00012212176652425048,3.143462052895537e-05,8.619744579757532e-05,0.0018841751006797797,0.008711624319262583
246,0.07616692644182087,0.405,0.774,0.5528697268991065,-0.01822131764890121,5.317268516854711,0.07614653613777954,0.00045702879700304494,9.456935118413315e-05,9.55785454292533e-05,2.5231119924170786e-05,8.040110245942539e-05,0.0019511677482727786,0.008159233697111178
247,0.07731350987113281,0.403,0.755,0.4825257504421647,0.0018541488833849265,5.212543068688943,0.07729347099574023,0.0004397194059788424,0.00011074149799798043,0.00013108559702607563,2.663523647827181e-05,0.0001013209458330241,0.0020865787489994718,0.0083174003963043
248,0.07587677323658983,0.386,0.767,0.27987204517447983,-0.01367544546435708,5.087195771904191,0.07585974810540545,0.000445256980974261,0.0001381750460613821,0.0001665315431362751,3.10652843050422e-05,8.421014946071555e-05,0.0019608376776082148,0.007984042331562675
249,0.0762042431228201,0.405,0.71,0.3237082059057306,0.0039008739432067627,5.314664687922137,0.07618124575959567,0.000431929327059169,0.00010300455799654896,0.00010566348732272298,2.3778126873261942e-05,7.981602595962373e-05,0.002039012290710112,0.008133343428076527
250,0.07576237683798354,0.347,0.659,0.35182436286050134,-0.015463087013837033,4.580109738867789,0.07573095783938526,0.00047645926110015087,8.675362498458852e-05,7.597947919679046e-05,2.4697511724562458e-05,8.463979344431863e-05,0.002033380357606851,0.008026839024059915
251,0.07609244608739095,0.386,0.76,0.40188111728737264,-0.009484184428140544,5.072776863443349,0.07606733812948373,0.0005016718218938702,6.39185396816682e-05,0.0001902750243605335,3.074705775404709e-05,8.601085160692799e-05,0.002063474888036535,0.00796513715195696
252,0.0786182224572888,0.378,0.754,0.4397530049606644,-0.011792016241481277,4.808045618184122,0.07858706183877948,0.00045445652731242186,6.886798219707118e-05,0.00011134491297541548,3.536313394091464e-05,7.464435230495267e-05,0.0020634254707727682,0.008834953102129157
253,0.0765472363611597,0.383,0.764,0.30756512844638406,0.006006435189638743,5.00344647568925,0.0765144536641916,0.00048213442654545103,4.105998171162796e-05,0.00016971054020329478,2.785860397404331e-05,7.390151595830062e-05,0.002051138644860954,0.0081639249558097
254,0.07655005415423052,0.396,0.782,0.42756084971696895,0.016289366068361223,5.173085824302347,0.07652201468840958,0.00047919694454191613,0.00012136618936783747,0.00014935148350127113,2.566826515048477e-05,0.00011220056628504799,0.0020629357389857546,0.008090258577386227
255,0.07695157390568759,0.415,0.7809999999999999,0.4721707407507001,-0.008608442494671551,5.393002104196516,0.07693216036150163,0.0004881864021359375,0.00011898530301108108,0.00010761551741822081,3.1092929820938384e-05,7.866711344935821e-05,0.0019314799830103763,0.00829770018666252
256,0.07666247331291318,0.391,0.762,0.4292422492209682,0.04309660012963599,5.100278964376159,0.07663639959969533,0.0004798596791885955,6.726715951075662e-05,0.00014789124062174888,3.514842810595609e-05,8.893865398540666e-05,0.0018773859284646863,0.008400033669246108
257,0.07718117604407745,0.405,0.771,0.35732634289883913,-0.013051133842295125,5.247393480548428,0.07716882335360903,0.0005336916420664771,5.869300145206184e-05,0.00011627453055232906,2.8756067439731666e-05,8.043326558922673e-05,0.0021135606225309183,0.008290561959848092
258,0.0754853262075236,0.425,0.757,0.38032259689892367,0.012460128095724107,5.630233336025646,0.07546582072819967,0.00048775922372763916,5.979106993161696e-05,0.00010315638597992885,2.9279236821061685e-05,9.255089219607959e-05,0.002073236891433581,0.007890034864002122
259,0.07848934759282226,0.376,0.708,0.41622160589178225,0.015718867567383735,4.79045897980676,0.0784624556589328,0.0005761221055232018,9.286256821813892e-05,0.00011159219186970086,2.696760878754123e-05,9.55933363592447e-05,0.0020759758994556418,0.008601548589655835
260,0.07744872989093333,0.425,0.8109999999999999,0.4381933427723923,0.015314352396913759,5.487501222977006,0.07743160658657343,0.0005492719127855439,4.323533631474124e-05,0.0001192340722698497,2.177838455312535e-05,8.328223438735495e-05,0.0020527257283506563,0.008403421131380465
261,0.0774396340631083,0.439,0.81,0.4181568338101229,0.0024534857235017507,5.668931746714795,0.07741707682889115,0.0005924648598363734,5.0009339048733955e-05,0.000127429502852625,2.6671570573555104e-05,7.135822908362398e-05,0.0021354063611354022,0.008287881620360182
262,0.0772467994002219,0.422,0.7829999999999999,0.3107750326515637,-0.002774610928886724,5.46300951328897,0.07722561830806902,0.0005575989392887091,7.38582323914736e-05,0.00010863436139064226,3.03250511757238e-05,0.0001153858288552663,0.0021486150671868338,0.008192433586856195
263,0.07564605885770338,0.371,0.732,0.30545519863093196,-0.007118658398940649,4.9044194185050385,0.07561313234411028,0.0005126601338099215,9.61565510246984e-05,0.00012593714983062833,2.9958906924485306e-05,7.096137008385856e-05,0.002034562740021788,0.007906957500989945
264,0.07614973556462622,0.376,0.737,0.46685593190869934,0.02499848784159926,4.93764025846106,0.0761174251271019,0.0005035757730312706,8.74077491263223e-05,0.00010813032269427752,2.4166623632742746e-05,0.00010254917236876113,0.0019106129124833637,0.008147617717423679
265,0.07858716579030653,0.457,0.872,0.36152174294308015,0.022073842785162782,5.815198899189138,0.07854463601399202,0.0005375679281765021,6.494049728456814e-05,0.00013049438441509518,3.3585681862607634e-05,7.611279733731391e-05,0.0021006350700822113,0.008757843242356917
266,0.07790162973915003,0.356,0.703,0.3905431033629876,-0.007769181062772956,4.569865883261743,0.07787101639637431,0.00043267668790814576,7.580951914818982e-05,9.742109216944077e-05,3.44143272236312e-05,9.466661475318831e-05,0.0018921313197077336,0.008762399333231434
267,0.0777059461206155,0.398,0.784,0.4178408690106288,-0.0024398842163091536,5.121873162410259,0.07767480236110584,0.0004572744332370209,0.00010723342288007863,8.789941590350439e-05,2.6691053765312144e-05,7.597794165552766e-05,0.0021046169366528804,0.008534119860496748
268,0.07785898335492507,0.435,0.7789999999999999,0.2996620795127174,0.037770690019256384,5.587023889220825,0.077842216883646,0.0004296145840747756,0.00019900077919333647,0.0001005402468335977,2.3815708950160176e-05,8.708893261104902e-05,0.0019880204600649875,0.008579190310151022
269,0.07571334102894697,0.403,0.7030000000000001,0.3175699833688572,0.03257407559368675,5.322707920663559,0.07569174249187224,0.00046029288440369443,8.453344635151925e-05,0.00010412783264251707,2.866533945598128e-05,7.98545947935327e-05,0.002074602166123312,0.007936998040699122
270,0.07639177457459835,0.447,0.8180000000000001,0.48682290406817597,-0.009018879388756666,5.851415319035986,0.07636667246369643,0.0005592472942245674,0.00011552058162195996,0.000157420180903793,3.1031599057595225e-05,8.746809620051501e-05,0.0018613191818858024,0.008092363408560444
271,0.07736211145685269,0.425,0.838,0.40520456329289756,-0.03941316211408002,5.493645299890016,0.07734669556984736,0.0005287805192901658,8.051148956312554e-05,9.231539470580153e-05,2.4739104632196728e-05,6.604413537057104e-05,0.0022248478564505817,0.008258000935565009
272,0.07842339670271,0.378,0.73,0.493499202297464,-0.023451278164833195,4.8199901545723005,0.07839245707829429,0.0005988221026791138,7.949846879266737e-05,0.00011276053166620429,2.8485407475807052e-05,8.383053259463392e-05,0.001972569436467506,0.008733600319296217
273,0.07628107301034363,0.425,0.8180000000000001,0.4251022370903268,0.022874933299082814,5.571500022512779,0.07626764924815639,0.0005205744904229902,0.00016878506265613917,8.991898213013754e-05,3.266832225969559e-05,7.544160781073458e-05,0.0020400764660097295,0.00795614813489375
274,0.0782240275511823,0.364,0.696,0.4252786985695489,-0.015014301055600658,4.653301695021776,0.07819403477352323,0.0005351500313103391,0.00013343974477776998,7.657279487715448e-05,2.8873318112225532e-05,8.356135578881385e-05,0.00203385627617579,0.008661202793286502
275,0.07825938535718496,0.439,0.874,0.5410550470181552,0.00506188030951919,5.609550828833414,0.07823877984354832,0.0004755307075150634,7.624864606027818e-05,0.00012888664985410904,3.6522616993608074e-05,8.492435227247302e-05,0.0019632796195232227,0.00873123762241023
276,0.07883279811470445,0.469,0.833,0.4923650099388044,0.04105354390991375,5.949300433452069,0.07881855954622202,0.00047746720662804955,9.101438113558631e-05,0.00010870444327826653,2.8397562282760885e-05,9.737928758562067e-05,0.0020916105600248865,0.008815488585288519
277,0.07697529154093864,0.439,0.817,0.501785914417268,-0.025164747638278945,5.703128772962406,0.07694264287393016,0.0004707213113109575,5.069565212200367e-05,0.00014378342894562222,3.100657967710977e-05,7.402555370180782e-05,0.0020412889354652765,0.00831491204635611
278,0.07868750124106433,0.464,0.808,0.4954958213123164,0.04582439095832844,5.896743354101546,0.07867075856627527,0.0004452389155861962,7.46791216853097e-05,0.0001595149666160556,2.8939801360584344e-05,7.978280182168894e-05,0.0021137842971241465,0.008772005720052168
279,0.07629050409864258,0.408,0.794,0.39152787018717783,0.0444224420627541,5.34797881879393,0.07626238379295311,0.0004421118106366713,6.634856819053486e-05,9.230779178532897e-05,2.8941623926988518e-05,9.834858951338756e-05,0.001967799098170237,0.008215513449153899
280,0.07758280543534599,0.349,0.679,0.35162553099311156,0.025245979534473457,4.498419437620652,0.07756598740200223,0.0004624242642692742,5.59348668041995e-05,0.00011994521188042482,2.8406314550526114e-05,8.45435429874385e-05,0.002095343710705154,0.008518063979970868
281,0.07689642263755268,0.361,0.717,0.2979657430445224,-0.009943743331340788,4.694626714910526,0.07687960697280954,0.0004593270543315759,8.306081104236793e-05,0.00011745487173952872,3.0313956947116386e-05,8.460499108578887e-05,0.002117737234340288,0.008245020850091421
282,0.07679911555734627,0.356,0.6759999999999999,0.39614492845074434,0.015213985845703673,4.635470049515578,0.07677815238829179,0.00049686279950052,8.350272820841862e-05,0.00011955667134543639,2.68850452656905e-05,9.06916808251114e-05,0.001979096155609192,0.00830829588581173
283,0.07762733365050933,0.442,0.8160000000000001,0.43956678433765495,-0.06274782329618074,5.693870692303574,0.07759947316682808,0.0004867180200483739,7.590427160047258e-05,8.798189074739103e-05,2.155763265012662e-05,7.583510061844139e-05,0.0021110579745218542,0.008519546224696879
284,0.07806387515051777,0.349,0.681,0.4058667694625022,0.038582511296181204,4.470697865339247,0.07804401241992168,0.0005659769615435781,0.00010189491581742214,9.040471366272422e-05,2.465377510180613e-05,0.00010921988521100228,0.0021017824274667946,0.008475074939007779
285,0.0761460433763633,0.366,0.7030000000000001,0.38834967129472453,-0.037739928684967367,4.806553088860878,0.07613279240530736,0.0005561921342043659,5.005462868357405e-05,0.00011445883323494187,2.8270359289021012e-05,8.267850397688316e-05,0.0020746466463031467,0.00806861240351495
286,0.07774952930173035,0.403,0.781,0.566700093050676,0.05202531402185551,5.183311122448786,0.07773737078082577,0.000531532218758744,6.448906866202839e-05,9.351821746991537e-05,3.687032421838885e-05,8.865212368711788e-05,0.0020338923375226316,0.008530248310963554
287,0.07605541128636083,0.417,0.727,0.41783615697612975,0.059188076055494754,5.48284458583026,0.07603163093844624,0.0004824170760600674,0.00011925810477440592,0.00010250809730971106,3.6715911009170835e-05,8.130383020234038e-05,0.001912436007435141,0.008126032931220748
288,0.07691889784508826,0.361,0.7,0.3496762549842871,0.04022120060803047,4.693254975160292,0.07687708767655159,0.0004471086481813288,0.00013787321217557493,0.00011090183521422437,2.9030867755514337e-05,7.598168952566545e-05,0.0021765133958306444,0.008149172115633159
289,0.07625929630830264,0.422,0.749,0.3821786978973143,0.029506456655548862,5.533751561100118,0.07623180554825466,0.0004295081259444005,6.987846916859893e-05,0.00010291396382988024,2.829778368474788e-05,8.716738732701223e-05,0.0020357735013267096,0.008153810818691256
290,0.07750343899879944,0.403,0.755,0.5782366156865968,0.04665369335363619,5.199769264445709,0.07748024070667338,0.00046416965077305015,5.7908168639533404e-05,0.00012565514684213452,2.502128464092618e-05,0.00010963240419513314,0.0020181201476953416,0.00851706194184204
291,0.0768942052356881,0.413,0.7689999999999999,0.5470773142021708,0.012776494449708225,5.371015913731657,0.0768780283801128,0.000424817073756844,0.00010047549816439204,8.562584791810851e-05,4.3102386279624344e-05,0.00010197980316126907,0.0019312275391673965,0.00843844076397952
292,0.07765448690151458,0.381,0.7230000000000001,0.33117999857251323,0.003910368760620754,4.906348817658115,0.07761809988513667,0.0004612223510264151,0.00013407593847358576,0.00010857456968881692,2.516428082788096e-05,7.904140066530827e-05,0.002136015127471773,0.008447387677079133
293,0.07698864186724233,0.449,0.835,0.4282343784664384,-0.008255556087311537,5.832029103311298,0.07696297335359087,0.0004484963159284378,0.0001428462474965106,0.00014894070559230083,3.4247973054258716e-05,7.927215161274876e-05,0.0019119514135086367,0.008347835093778977
294,0.07813684441464298,0.444,0.827,0.5572219183026554,0.017624769244197622,5.682338509067193,0.07811699363331163,0.0004959760575210045,9.108576647927693e-05,0.0001301550781127641,3.27137079669158e-05,9.039325656305768e-05,0.0019954967148788916,0.008665436022717715
295,0.07653528310881769,0.415,0.7689999999999999,0.4463197937706549,-0.0024098928296286855,5.422335727229644,0.07651611202208854,0.00045673967660684326,7.88061120100653e-05,9.802948028894458e-05,3.373778207704047e-05,0.00010691831296696659,0.0019235118298659797,0.008329419059405384
296,0.07844825685702805,0.393,0.754,0.4749347955380543,0.009961759938714265,5.009671543259818,0.07841127565900609,0.0005259257757176019,0.0001306552905793918,9.642270013723766e-05,3.097280282819506e-05,6.0530027938905555e-05,0.0021016850777853574,0.008664231868931964
297,0.07781413088150346,0.413,0.8160000000000001,0.5191691228606845,0.028374827542100186,5.307519281088098,0.07777931005189796,0.0004918452112024533,0.0002042651623070122,9.038291986939953e-05,2.749107162465737e-05,0.00010293979135207747,0.0019382689722670932,0.008493396365044028
298,0.07730263111527155,0.369,0.6990000000000001,0.3969041106344444,0.0004034613001456704,4.773446837080925,0.0772861356750234,0.00048562245577562916,9.001468780113673e-05,9.9022746621314e-05,2.296746610883912e-05,8.303361420280141e-05,0.0021042680074845523,0.008323120474958399
299,0.0781221315098393,0.396,0.765,0.44814243720393065,0.027244951788175667,5.068986116246147,0.07810925747846724,0.0004491652829842672,0.0001582482013290357,0.00011213990328937402,3.062546763951388e-05,0.000112584253251889,0.0019000785075693842,0.008689331921211754
300,0.07923294929450911,0.432,0.776,0.35898690771115405,0.0017911149536530618,5.452277162986858,0.07920803258770218,0.0004629910416161246,7.208857423006015e-05,0.00010636099664161623,2.6432518305467654e-05,9.309565426214856e-05,0.0021885923915473974,0.008886535506216783
301,0.07538111630449963,0.454,0.825,0.500196713065042,-0.03803265590001687,6.022728532701196,0.07536018552169875,0.0004859863500521617,0.00014947631012992218,0.00011985310592922656,2.955703291439924e-05,7.861069905165052e-05,0.0019414877343276679,0.00785947849924698
302,0.07695273730866807,0.393,0.708,0.3559125944069117,0.010654915068832429,5.107030805395728,0.07694237300236206,0.0004731690177212811,4.787442869691508e-05,0.00011997007928788257,3.175339483366818e-05,0.00010146633396633848,0.0020984963923136963,0.008299514194724123
303,0.07620697076106703,0.449,0.823,0.523982653973766,-0.016744396743816788,5.891849466131717,0.07618175124586309,0.0004942123993479959,6.624934513108901e-05,7.783173213639932e-05,2.067237964664742e-05,0.00010040430394009345,0.0020766863290054964,0.008026299978201179
304,0.07855317354645036,0.356,0.705,0.36186418762455075,-0.006613372548089036,4.531962031870765,0.07852223161525393,0.0005171363752703067,6.07832343212417e-05,0.00011412296031859568,2.9947393502782276e-05,9.595828157205669e-05,0.0020452236338880953,0.008825313511421264
305,0.07703774503551003,0.422,0.749,0.3981230179180373,-0.013292743712402088,5.477834272018269,0.07701287333790059,0.0005564641139593483,7.629115919606755e-05,0.00011375293711192021,2.8898537995961633e-05,9.106415933679935e-05,0.0019042456491410594,0.008342174536030705
306,0.07783553311209315,0.378,0.742,0.4319978423653219,-0.021218987564437592,4.856393794473985,0.0777947344024668,0.0005597410666154494,5.687889533617265e-05,0.00011720455778638458,3.25560625491657e-05,6.453766491551347e-05,0.0021043585282498134,0.008435767222017726
307,0.07702249886903988,0.383,0.749,0.41200630636974145,0.022712327749459773,4.972573022413051,0.076996360363586,0.0006273637841921866,0.00014930831320516733,0.0001178569427722038,2.6047633590676706e-05,9.799241648624213e-05,0.001941073436413002,0.008165833675379593
308,0.07605641216906862,0.383,0.747,0.42089091311293725,-0.004630215313991656,5.035735831761026,0.07603351053492233,0.0005292955014161092,5.412844394355407e-05,9.77559660576044e-05,1.983563383080685e-05,6.466192102865095e-05,0.002057043313744376,0.008035996747754954
309,0.07764319967053215,0.378,0.7030000000000001,0.4177640583898037,0.02972657172796808,4.868423784685853,0.07761152632757344,0.0005956994664865575,6.532986014034314e-05,9.474472055098367e-05,2.809593987934757e-05,0.00010747913592893292,0.0020084488957526495,0.008423475971002414
310,0.07824552016429598,0.408,0.794,0.462614995853301,-0.034631711359347894,5.214356031349627,0.07823235565931684,0.000488928247586218,0.00019670310754472026,0.0001324377005244935,3.057921663933123e-05,6.957830936844752e-05,0.0019046255193951164,0.008696695872897347
311,0.07848323274601796,0.417,0.7909999999999999,0.3663784441404645,-0.0352759882795859,5.313236794719624,0.07846343012353105,0.0006160396165028609,0.00015584330387247,0.0001559149346461766,2.6857459383621994e-05,0.00010822161740169695,0.0018533548367855803,0.00868705143330881
312,0.07779132524390572,0.371,0.732,0.29535701365172073,0.0016333440813211999,4.76916929788769,0.07776679646355235,0.0005774525887971706,8.094318979415667e-05,0.00010506860655396056,2.675183249430599e-05,6.890646303770445e-05,0.00208746675388483,0.00845609175101258
313,0.07653336531121165,0.371,0.7030000000000001,0.35526277295406405,-0.0059417829259855144,4.84755895009367,0.07650616999469977,0.0005687825628208887,4.9218674994207896e-05,0.00011908165527829665,2.7685720874412104e-05,9.349732064093924e-05,0.002028911454856552,0.008145393451329244
314,0.07771954820910969,0.415,0.7929999999999999,0.43795264689450253,-0.054202700195404484,5.339711945803837,0.07768720809548703,0.0006021156081443173,6.625424180804479e-05,0.00011999311289548948,2.80201890565225e-05,7.640598088319606e-05,0.0019932991758183183,0.008473347001862244
315,0.07693467481866109,0.359,0.696,0.41623752967556893,0.025370708024740476,4.666296450092429,0.07691784505126578,0.0005474978373251898,6.435073426408482e-05,0.00010788331817972224,2.6413962634072853e-05,9.54676896738256e-05,0.001995799898691551,0.008301089459712903
316,0.07840756556538804,0.437,0.808,0.44322064491886604,-0.05459562201458002,5.573441757096642,0.07839013968553384,0.0005732284187683841,6.139335832838732e-05,9.058479686405312e-05,3.477620756351118e-05,7.057159258352339e-05,0.002070121077770393,0.008638475624716955
317,0.0763741992465183,0.366,0.715,0.3836154471369735,-0.010751406389425323,4.792194269871743,0.07633647011622328,0.0005819359155820561,9.143955436820427e-05,0.00010729954322704148,2.6887075664948484e-05,7.737678640593637e-05,0.0020730412984231728,0.007995641802391554
318,0.07685433411249491,0.398,0.767,0.36018537092225333,-0.04024629297438455,5.1786279146242045,0.07683881242635635,0.0005466363470596725,7.152237351719373e-05,0.00012697438570669217,3.441231059479616e-05,7.41773451016404e-05,0.002201130138127667,0.008053395161810941
319,0.07689268883127397,0.393,0.737,0.47939329223455873,-0.011281579773307956,5.111019083456048,0.07685214338209696,0.0005843155712785084,7.368670524846446e-05,0.00010225486332204444,3.6605447290712043e-05,9.800207546728516e-05,0.002052615267593508,0.008159055969191385
320,0.07817967180785793,0.432,0.759,0.4221871397231127,0.014268408983468239,5.525733096657147,0.07815712687331831,0.0005276557479327452,7.013961706932302e-05,0.00010041856580728968,2.4663459393293833e-05,7.475833310994343e-05,0.002053291551473761,0.008628995066792875
321,0.07825966082036613,0.417,0.7709999999999999,0.47184744365062325,-0.01625925908180953,5.328415631034173,0.0782394068899253,0.0005858496185492251,4.931190475234937e-05,9.193260100173884e-05,3.096804284566905e-05,7.301296206652508e-05,0.002058018284542367,0.00860592101156687
322,0.07600318789572251,0.4,0.774,0.30438619570477865,-0.024944061975606887,5.262937135525722,0.07595500572941342,0.0005764762421107168,7.65850102188341e-05,9.516480845522423e-05,2.561174893277625e-05,7.345585716458949e-05,0.002116055069384885,0.007914555847379235
323,0.0775694166814272,0.374,0.735,0.27221367860096635,0.015394699434514221,4.821487849150309,0.07754249215087042,0.0005649892682715869,4.790144967414419e-05,8.491283661836947e-05,2.8234524909166207e-05,9.51766915814584e-05,0.002004386864891087,0.00853372769424752
324,0.07732922906617362,0.383,0.761,0.2258166101647494,-0.02362288311900288,4.952849066519196,0.07731367956811282,0.0005990271268655442,0.00011873529432601951,8.509439024078254e-05,3.0905010666077914e-05,8.488757316011177e-05,0.002231236664425633,0.008087109633289775
325,0.07651370160437361,0.391,0.777,0.4724327312404091,0.004941477534774784,5.110195844616408,0.07650491219623855,0.0005648555614914537,0.00010678563948461058,8.880666316866666e-05,2.596207252361399e-05,9.416518255298769e-05,0.002088865830905522,0.008056689028052606
326,0.07876241407609184,0.461,0.888,0.6552318596666904,-0.00041176816038151776,5.853045585281044,0.07872387918744708,0.0005766355172386174,7.581892359541929e-05,0.00011635742788731024,3.1578288198858456e-05,7.975057686394019e-05,0.002037707240145503,0.008747153527924512
327,0.07563445673052643,0.378,0.742,0.2940289000270888,-0.014845114149992594,4.997722153829389,0.07562268242617169,0.0005351622357555376,9.685591986772909e-05,0.0001052317873288698,2.6108080914752883e-05,7.809327845342183e-05,0.0020489275142656894,0.00786846181719078
328,0.07764984159926294,0.354,0.701,0.3089038176237877,0.05208952830971312,4.558927522639031,0.07763246535492412,0.0004974697167675633,0.0001322881158649025,0.00014222238036720665,3.0513918182306066e-05,0.00010550867365330751,0.0020110339604951706,0.008400147188452778
329,0.07831222347566902,0.422,0.796,0.4207031177532925,0.05771399812147966,5.3886862263044195,0.07829359630142696,0.0004806024587552577,4.5780851012253246e-05,0.00016090757472747596,2.798303081228769e-05,8.257563789144996e-05,0.0020807901182005443,0.008635743167602605
